DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Austria,2011,0.50,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Austria,2012,0.54,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Austria,2013,0.50,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Austria,2014,0.52,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Austria,2015,0.61,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Austria,2016,0.61,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Austria,2017,0.61,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Austria,2018,0.63,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Austria,2019,0.62,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Austria,2023,0.63,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Azerbaijan,2006,0.99,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Azerbaijan,2007,1.00,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Azerbaijan,2008,0.94,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Azerbaijan,2009,0.88,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Azerbaijan,2014,0.98,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Azerbaijan,2015,0.99,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Azerbaijan,2017,0.78,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Azerbaijan,2018,0.80,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Azerbaijan,2019,0.84,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,1990,0.72,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,1991,0.69,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,1992,0.65,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,1993,0.61,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,1994,0.59,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,1995,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,1996,0.56,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,1997,0.54,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,1998,0.51,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,1999,0.51,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2000,0.51,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2001,0.48,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2002,0.46,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2003,0.47,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2004,0.48,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2005,0.47,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2006,0.48,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2007,0.49,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2008,0.49,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2009,0.46,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2010,0.44,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2012,0.44,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2017,0.43,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2020,0.31,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2021,0.39,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2022,0.47,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belgium,2023,0.45,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,1990,0.91,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,1991,0.75,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,1992,0.69,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,1993,0.61,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,1994,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,1995,0.55,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,1996,0.53,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,1997,0.51,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,1998,0.53,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,1999,0.53,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2000,0.52,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2001,0.49,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2002,0.47,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2003,0.49,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2004,0.50,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2005,0.54,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2006,0.53,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2007,0.49,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2008,0.47,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2009,0.44,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2010,0.42,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2011,0.40,b,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2013,0.43,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2014,0.49,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2015,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2016,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2017,0.62,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2018,0.64,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2019,0.66,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2020,0.51,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2021,0.62,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2022,0.65,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Bulgaria,2023,0.59,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belarus,2006,0.78,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belarus,2007,0.88,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belarus,2008,0.75,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belarus,2011,0.91,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belarus,2013,0.94,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belarus,2014,0.92,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belarus,2015,0.92,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belarus,2016,0.74,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belarus,2017,0.79,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Belarus,2018,0.73,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,1990,0.75,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,1991,0.75,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,1992,0.71,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,1993,0.68,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,1994,0.66,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,1995,0.65,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,1996,0.64,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,1997,0.62,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,1998,0.63,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,1999,0.66,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2000,0.65,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2001,0.59,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2002,0.65,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2003,0.64,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2004,0.63,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2005,0.64,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2006,0.64,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2007,0.64,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2008,0.65,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2009,0.65,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2010,0.66,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2011,0.64,b,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2013,0.60,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2014,0.62,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2015,0.61,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2016,0.61,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2017,0.59,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2018,0.60,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2019,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2020,0.51,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2021,0.53,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2022,0.55,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Switzerland,2023,0.53,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,1990,1.20,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,1991,1.31,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,1992,0.96,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,1993,1.20,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,1994,1.17,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,1995,1.22,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,1996,1.00,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,1997,1.24,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,1998,1.27,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,1999,1.45,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,2000,1.43,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,2001,1.63,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,2002,1.56,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,2003,1.62,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,2004,0.77,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,2005,0.82,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Cyprus,2006,0.71,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,1990,1.00,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,1991,0.76,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,1992,0.76,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,1993,0.65,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,1994,0.55,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,1995,0.51,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,1996,0.49,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,1997,0.51,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,1998,0.49,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,1999,0.48,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2000,0.50,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2001,0.48,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2002,0.49,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2003,0.45,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2004,0.48,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2005,0.49,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2006,0.51,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2007,0.55,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2008,0.50,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2009,0.46,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2010,0.46,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2011,0.46,b,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2012,0.48,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2013,0.47,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2014,0.50,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2015,0.54,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2016,0.58,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2017,0.60,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2018,0.63,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2019,0.65,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2020,0.54,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2021,0.58,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2022,0.68,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Czechia,2023,0.59,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,1990,0.38,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,1991,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,1992,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,1993,0.56,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,1994,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,1995,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,1996,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,1997,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,1998,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,1999,0.60,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2000,0.59,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2001,0.54,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2003,0.55,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2004,0.56,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2005,0.56,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2006,0.55,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2007,0.54,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2008,0.55,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2009,0.56,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2011,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2013,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2014,0.59,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2015,0.61,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2016,0.62,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany,2017,0.62,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,1990,0.64,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,1991,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,1992,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,1993,0.56,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,1994,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,1995,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,1996,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,1997,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,1998,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,1999,0.60,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2000,0.59,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2001,0.54,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2003,0.55,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2004,0.56,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2005,0.56,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2006,0.55,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2007,0.54,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2008,0.55,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2009,0.56,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2011,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2013,0.57,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2014,0.59,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2015,0.61,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2016,0.62,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2017,0.62,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Denmark,1990,0.60,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Denmark,1991,0.59,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Denmark,1992,0.61,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Denmark,1993,0.60,,
ESTAT:DEMO_NIND(1.0),09/07/25 11:00:00,Annual,Total first marriage rate - females,Denmark,1994,0.67,,
