DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2005,4.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2006,5.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2007,8.7,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2008,8.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2009,11.7,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2010,15.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2011,16.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2012,18.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2013,20.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2014,15.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2015,16.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2016,19.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2017,20.3,bep,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2018,18.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2019,21.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2020,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2021,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2022,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Cyprus,2023,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2002,25.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2003,28.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2004,30.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2005,31.7,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2006,33.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2007,34.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2008,36.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2009,38.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2010,40.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2011,41.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2012,43.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2013,45.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2014,46.7,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2015,47.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2016,48.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2017,49.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2018,48.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2019,48.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2020,48.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2021,48.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2022,48.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Czechia,2023,47.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2002,26.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2003,27.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2004,27.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2005,29.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2006,30.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2007,30.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2008,32.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2009,32.7,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2010,33.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2011,33.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2012,34.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2013,34.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2014,35.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2015,35.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2016,35.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2017,34.7,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2018,33.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2019,33.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2020,33.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2021,32.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2022,33.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Germany,2023,33.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2002,44.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2003,44.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2004,45.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2005,45.7,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2006,46.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2007,46.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2008,46.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2009,46.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2010,47.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2011,49.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2012,50.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2013,51.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2014,52.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2015,53.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2016,54.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2017,54.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2018,54.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2019,54.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2020,54.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2021,54.7,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2022,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Denmark,2023,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2002,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2003,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2004,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2005,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2006,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2007,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2008,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2009,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2010,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2011,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2012,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2013,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2014,41.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2015,42.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2016,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2017,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2018,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2019,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2020,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2021,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2022,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Euro area – 20 countries (from 2023),2023,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2002,56.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2003,57.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2004,58.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2005,58.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2006,58.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2007,57.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2008,59.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2009,59.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2010,59.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2011,59.7,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2012,58.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2013,58.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2014,59.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2015,55.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2016,56.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2017,56.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2018,54.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2019,53.7,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2020,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2021,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2022,55.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Estonia,2023,53.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2002,29.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2003,30.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2004,31.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2005,31.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2006,33.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2007,34.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2008,34.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2009,35.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2010,35.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2011,35.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2012,35.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2013,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2014,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2015,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2016,37.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2017,38.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2018,38.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2019,39.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2020,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2021,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2022,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Free Trade Association,2023,,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2002,4.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2003,4.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2004,5.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2005,5.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2006,5.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2007,5.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2008,5.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2009,6.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2010,7.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2011,7.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2012,7.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2013,7.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2014,8.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2015,8.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2016,9.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2017,10.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2018,11.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2019,12.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2020,13.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2021,16.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2022,19.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Greece,2023,9.7,b,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2002,21.7,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2003,23.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2004,25.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2005,26.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2006,28.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2007,30.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2008,33.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2009,34.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2010,35.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2011,37.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2012,39.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2013,40.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2014,42.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2015,44.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2016,45.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2017,46.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2018,47.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2019,48.4,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2020,47.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2021,49.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2022,50.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Spain,2023,50.0,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2002,27.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2003,29.1,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2004,30.2,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2005,31.3,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2006,32.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2007,33.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2008,34.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2009,35.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2010,36.5,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2011,37.8,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2012,38.9,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2013,40.0,e,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2014,40.6,,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2015,41.1,bep,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2016,42.0,e,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2017,42.2,e,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2018,42.5,e,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2019,42.7,e,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2020,41.9,e,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2021,41.8,e,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2022,42.2,e,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,European Union - 27 countries (from 2020),2023,41.1,e,
ESTAT:DEMO_FIND(1.0),01/10/25 23:00:00,Annual,Proportion of live births outside marriage,Finland,2002,39.9,,
